cellID,Crystal ID,ThetaID,PhiID,CrateID,X cm,Y cm,Z cm,R_xy cm,R_3D cm,theta rad,phi rad,theta deg,phi deg,direction_x,direction_y,direction_z,dir_theta,dir_phi,ring_id,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,corner0_z,corner0_theta,corner0_phi,corner1_theta,corner1_phi,corner2_theta,corner2_phi,corner3_theta,corner3_phi
26,25,0,25,41,-48.67,-9.71,212.13,49.62,217.86,0.2298,-2.9448,13.17,-168.72,-0.23703,-0.04707,0.97036,0.2441,-2.9456,0.0,-45.44215421777493,-6.022489543200459,-44.27652848452501,-11.867973104496198,-52.14570509666681,-6.9109171665248565,-50.808128197300505,-13.618716723604626,211.60944444444445,0.2128192458244614,-3.009829622200121,0.2128192458244614,-2.879706595898464,0.2430662340996682,-3.009829622200121,0.2430662340996682,-2.879706595898464
27,26,0,26,41,-46.99,-15.94,212.13,49.62,217.85,0.2298,-2.8146,13.17,-161.26,-0.22874,-0.07774,0.97038,0.244,-2.814,0.0,-42.34221396390655,-17.561226519943215,-44.27652848452501,-11.867973104496198,-48.588466821367845,-20.15182939735119,-50.808128197300505,-13.618716723604626,211.60944444444445,0.2128192458244614,-2.879706595898464,0.2128192458244614,-2.748439946204962,0.2430662340996682,-2.879706595898464,0.2430662340996682,-2.748439946204962
28,27,0,27,42,-44.48,-22.0,212.13,49.62,217.85,0.2298,-2.6822,13.17,-153.68,-0.21661,-0.10693,0.97039,0.244,-2.683,0.0,-42.34221396390655,-17.561226519943215,-39.68002003349166,-22.951160545639077,-48.588466821367845,-20.15182939735119,-45.53355047782773,-26.33687751033188,211.60944444444445,0.2128192458244614,-2.748439946204962,0.2128192458244614,-2.617202463034966,0.2430662340996682,-2.748439946204962,0.2430662340996682,-2.617202463034966
29,28,0,28,42,-41.25,-27.59,212.13,49.62,217.86,0.2298,-2.552,13.17,-146.22,-0.20098,-0.1342,0.97036,0.2441,-2.5529,0.0,-39.68002003349166,-22.951160545639077,-36.36431830344711,-27.90871037105766,-45.53355047782773,-26.33687751033188,-41.72872195286796,-32.02575682620705,211.60944444444445,0.2128192458244614,-2.617202463034966,0.2128192458244614,-2.4870009409114533,0.2430662340996682,-2.617202463034966,0.2430662340996682,-2.4870009409114533
30,29,0,29,42,-37.32,-32.71,212.13,49.62,217.85,0.2298,-2.4219,13.17,-138.76,-0.18158,-0.15936,0.97038,0.244,-2.4213,0.0,-32.39608795226888,-32.430745375936986,-36.36431830344711,-27.90871037105766,-37.17510487176482,-37.214874900829614,-41.72872195286796,-32.02575682620705,211.60944444444445,0.2128192458244614,-2.4870009409114533,0.2128192458244614,-2.355659874839613,0.2430662340996682,-2.4870009409114533,0.2430662340996682,-2.355659874839613
31,30,0,30,42,-32.67,-37.35,212.13,49.62,217.85,0.2298,-2.2895,13.17,-131.18,-0.1592,-0.18168,0.97039,0.244,-2.2903,0.0,-32.39608795226888,-32.430745375936986,-27.87359406822022,-36.39124227022317,-37.17510487176482,-37.214874900829614,-31.985460224882413,-41.75961769836472,211.60944444444445,0.2128192458244614,-2.355659874839613,0.2128192458244614,-2.2244227166901083,0.2430662340996682,-2.355659874839613,0.2430662340996682,-2.2244227166901083
32,31,0,31,42,-27.55,-41.27,212.13,49.62,217.86,0.2298,-2.1594,13.17,-123.72,-0.13432,-0.20089,0.97036,0.2441,-2.1602,0.0,-22.917549370002128,-39.69944194977449,-27.87359406822022,-36.39124227022317,-26.298308070064657,-45.55583748284168,-31.985460224882413,-41.75961769836472,211.60944444444445,0.2128192458244614,-2.2244227166901083,0.2128192458244614,-2.094339669240944,0.2430662340996682,-2.2244227166901083,0.2430662340996682,-2.094339669240944
33,32,0,32,42,-21.96,-44.5,212.13,49.62,217.85,0.2298,-2.0292,13.17,-116.26,-0.10677,-0.21671,0.97038,0.244,-2.0286,0.0,-17.52017601887586,-42.35921614616596,-22.917549370002128,-39.69944194977449,-20.104723194760744,-48.607977137226776,-26.298308070064657,-45.55583748284168,211.60944444444445,0.2128192458244614,-2.094339669240944,0.2128192458244614,-1.9629797353662377,0.2430662340996682,-2.094339669240944,0.2430662340996682,-1.9629797353662377
34,33,0,33,43,-15.89,-47.01,212.13,49.62,217.85,0.2298,-1.8968,13.17,-108.68,-0.07755,-0.22877,0.97039,0.244,-1.8976,0.0,-17.52017601887586,-42.35921614616596,-11.837896483924595,-44.28457933734818,-20.104723194760744,-48.607977137226776,-13.584203250077053,-50.8173666985186,211.60944444444445,0.2128192458244614,-1.9629797353662377,0.2128192458244614,-1.832003155868721,0.2430662340996682,-1.9629797353662377,0.2430662340996682,-1.832003155868721
35,34,0,34,43,-9.66,-48.67,212.13,49.62,217.86,0.2298,-1.7667,13.17,-101.22,-0.04722,-0.237,0.97036,0.2441,-1.7675,0.0,-11.837896483924595,-44.28457933734818,-5.983420690011648,-45.44731496025194,-13.584203250077053,-50.8173666985186,-6.866084941206369,-52.15162714327569,211.60944444444445,0.21281924582446116,-1.832003155868721,0.21281924582446116,-1.7016996579104688,0.2430662340996682,-1.832003155868721,0.2430662340996682,-1.7016996579104688
36,35,0,35,43,-3.26,-49.52,212.13,49.62,217.85,0.2298,-1.6365,13.17,-93.76,-0.01571,-0.24108,0.97038,0.244,-1.6359,0.0,0.025957501497854,-45.83949265053132,-5.983420690011648,-45.44731496025194,0.0297867088709435,-52.60165823301662,-6.866084941206369,-52.15162714327569,211.60944444444445,0.2128192458244609,-1.7016996579104688,0.2128192458244609,-1.5702300574663677,0.2430662340996682,-1.7016996579104688,0.2430662340996682,-1.5702300574663677
37,36,0,36,43,3.31,-49.51,212.13,49.62,217.85,0.2298,-1.5041,13.17,-86.18,0.0159,-0.24104,0.97039,0.244,-1.5049,0.0,0.025957501497854,-45.83949265053132,6.022489543200459,-45.44215421777493,0.0297867088709435,-52.60165823301662,6.9109171665248565,-52.14570509666681,211.60944444444445,0.21281924582446116,-1.5702300574663677,0.21281924582446116,-1.4390332954052252,0.2430662340996682,-1.5702300574663677,0.2430662340996682,-1.4390332954052252
38,37,0,37,43,9.71,-48.67,212.13,49.62,217.86,0.2298,-1.374,13.17,-78.72,0.04707,-0.23703,0.97036,0.2441,-1.3748,0.0,6.022489543200459,-45.44215421777493,11.875712780970794,-44.274453200394085,6.9109171665248565,-52.14570509666681,13.627598144257655,-50.80574677071223,211.60944444444445,0.2128192458244614,-1.4390332954052252,0.2128192458244614,-1.3087354618612843,0.2430662340996682,-1.4390332954052252,0.2430662340996682,-1.3087354618612843
39,38,0,38,43,15.94,-46.99,212.13,49.62,217.85,0.2298,-1.2438,13.17,-71.26,0.07774,-0.22874,0.97038,0.244,-1.2432,0.0,17.561226519943215,-42.34221396390655,11.875712780970794,-44.274453200394085,20.15182939735119,-48.588466821367845,13.627598144257655,-50.80574677071223,211.60944444444445,0.2128192458244614,-1.3087354618612843,0.2128192458244614,-1.1776436194100652,0.2430662340996682,-1.3087354618612843,0.2430662340996682,-1.1776436194100652
40,39,0,39,44,22.0,-44.48,212.13,49.62,217.85,0.2298,-1.1114,13.17,-63.68,0.10693,-0.21661,0.97039,0.244,-1.1122,0.0,17.561226519943215,-42.34221396390655,22.943823953784943,-39.68426265697428,20.15182939735119,-48.588466821367845,26.328458636670945,-45.53841896605786,211.60944444444445,0.2128192458244614,-1.1776436194100655,0.2128192458244614,-1.0465910202101507,0.2430662340996682,-1.1776436194100655,0.2430662340996682,-1.0465910202101507
41,40,0,40,44,27.59,-41.25,212.13,49.62,217.86,0.2298,-0.9812,13.17,-56.22,0.1342,-0.20098,0.97036,0.2441,-0.9821,0.0,22.943823953784943,-39.68426265697428,27.910411867623147,-36.36301238387217,26.328458636670945,-45.53841896605786,32.02770932471101,-41.72722338621311,211.60944444444445,0.2128192458244614,-1.0465910202101507,0.2128192458244614,-0.9161578229983043,0.2430662340996682,-1.0465910202101507,0.2430662340996682,-0.9161578229983043
42,41,0,41,44,32.71,-37.32,212.13,49.62,217.85,0.2298,-0.8511,13.17,-48.76,0.15936,-0.18158,0.97038,0.244,-0.8505,0.0,32.41831255869473,-32.40852929549218,27.910411867623147,-36.36301238387217,37.20060801510213,-37.189381541211866,32.02770932471101,-41.72722338621311,211.60944444444445,0.2128192458244614,-0.9161578229983043,0.2128192458244614,-0.7852472496270337,0.2430662340996682,-0.9161578229983043,0.2430662340996682,-0.7852472496270337
43,42,0,42,44,37.35,-32.67,212.13,49.62,217.85,0.2298,-0.7187,13.17,-41.18,0.18168,-0.1592,0.97039,0.244,-0.7195,0.0,32.41831255869473,-32.40852929549218,36.39124227022317,-27.87359406822022,37.20060801510213,-37.189381541211866,41.75961769836472,-31.985460224882413,211.60944444444445,0.2128192458244614,-0.7852472496270337,0.2128192458244614,-0.6536263898952117,0.2430662340996682,-0.7852472496270337,0.2430662340996682,-0.6536263898952117
44,43,0,43,44,41.27,-27.55,212.13,49.62,217.86,0.2298,-0.5886,13.17,-33.72,0.20089,-0.13432,0.97036,0.2441,-0.5894,0.0,39.69944194977449,-22.917549370002128,36.39124227022317,-27.87359406822022,45.55583748284168,-26.298308070064657,41.75961769836472,-31.985460224882413,211.60944444444445,0.2128192458244614,-0.6536263898952117,0.2128192458244614,-0.5235433424460472,0.2430662340996682,-0.6536263898952117,0.2430662340996682,-0.5235433424460472
45,44,0,44,44,44.5,-21.96,212.13,49.62,217.85,0.2298,-0.4584,13.17,-26.26,0.21671,-0.10677,0.97038,0.244,-0.4578,0.0,42.35921614616596,-17.52017601887586,39.69944194977449,-22.917549370002128,48.607977137226776,-20.104723194760744,45.55583748284168,-26.298308070064657,211.60944444444445,0.2128192458244614,-0.5235433424460472,0.2128192458244614,-0.39218340857134093,0.2430662340996682,-0.5235433424460472,0.2430662340996682,-0.39218340857134093
46,45,0,45,37,47.01,-15.89,212.13,49.62,217.85,0.2298,-0.326,13.17,-18.68,0.22877,-0.07755,0.97039,0.244,-0.3268,0.0,42.35921614616596,-17.52017601887586,44.28804269149396,-11.82493276117915,48.607977137226776,-20.104723194760744,50.82134096089766,-13.569327140551096,211.60944444444445,0.2128192458244614,-0.39218340857134093,0.2128192458244614,-0.26091410379696267,0.2430662340996682,-0.39218340857134093,0.2430662340996682,-0.26091410379696267
47,46,0,46,37,48.67,-9.66,212.13,49.62,217.86,0.2298,-0.1959,13.17,-11.22,0.237,-0.04722,0.97036,0.2441,-0.1967,0.0,45.44731496025194,-5.983420690011648,44.28804269149396,-11.82493276117915,52.15162714327569,-6.866084941206369,50.82134096089766,-13.569327140551096,211.60944444444445,0.21281924582446116,-0.26091410379696267,0.21281924582446116,-0.13090333111557229,0.2430662340996682,-0.26091410379696267,0.2430662340996682,-0.13090333111557229
48,47,0,47,37,49.52,-3.26,212.13,49.62,217.85,0.2298,-0.0657,13.17,-3.76,0.24108,-0.01571,0.97038,0.244,-0.0651,0.0,45.83949265053132,0.025957501497854,45.44731496025194,-5.983420690011648,52.60165823301662,0.0297867088709435,52.15162714327569,-6.866084941206369,211.60944444444445,0.2128192458244609,-0.13090333111557229,0.2128192458244609,0.0005662693285288789,0.2430662340996682,-0.13090333111557229,0.2430662340996682,0.0005662693285288789
49,48,1,0,37,55.46,3.67,212.15,55.58,219.31,0.2562,0.0661,14.68,3.79,0.26849,0.01941,0.96309,0.2726,0.0722,1.0,58.1531430447253,7.688289019508506,58.65916580136098,0.0100755257788134,52.60165823301662,0.0297867088709435,52.14773268595656,6.895600903846525,211.60944444444445,0.2430442113573701,0.0003690166022538577,0.2430442113573701,0.13145732122470388,0.2697588633121904,0.0003690166022538577,0.2697588633121904,0.13145732122470388
50,49,1,1,37,54.51,10.87,212.19,55.59,219.35,0.2562,0.1968,14.68,11.28,0.26419,0.05243,0.96304,0.2727,0.1959,1.0,56.65924975557368,15.186416666327217,58.1531430447253,7.688289019508506,52.14773268595656,6.895600903846525,50.80574677071223,13.627598144257655,211.60944444444445,0.2430001776061396,0.13145732122470388,0.2430001776061396,0.26196813533485974,0.2697104416938874,0.13145732122470388,0.2697104416938874,0.26196813533485974
51,50,1,2,37,52.64,17.85,212.16,55.58,219.32,0.2562,0.327,14.68,18.74,0.25514,0.08642,0.96303,0.2728,0.3266,1.0,56.65924975557368,15.186416666327217,54.18868049397668,22.460737751674333,48.588466821367845,20.15182939735119,50.80574677071223,13.627598144257655,211.60944444444445,0.2430332014530826,0.26196813533485974,0.2430332014530826,0.3930444237335968,0.2697467563174336,0.26196813533485974,0.2697467563174336,0.3930444237335968
52,51,1,3,38,49.83,24.62,212.15,55.58,219.31,0.2562,0.4588,14.68,26.29,0.24063,0.12068,0.96309,0.2726,0.4649,1.0,50.78278013610068,29.35995701080359,54.18868049397668,22.460737751674333,48.588466821367845,20.15182939735119,45.53841896605786,26.328458636670945,211.60944444444445,0.2430442113573701,0.3930444237335968,0.2430442113573701,0.5242010443113829,0.2697588633121904,0.3930444237335968,0.2697588633121904,0.5242010443113829
53,52,1,4,38,46.2,30.9,212.19,55.59,219.35,0.2562,0.5895,14.68,33.78,0.22401,0.14954,0.96304,0.2727,0.5886,1.0,46.534362207329565,35.71345639930188,50.78278013610068,29.35995701080359,45.53841896605786,26.328458636670945,41.72872195286796,32.02575682620705,211.60944444444445,0.2430001776061396,0.5242010443113829,0.2430001776061396,0.6545882650085892,0.2697104416938874,0.5242010443113829,0.2697104416938874,0.6545882650085892
54,53,1,5,38,41.8,36.64,212.16,55.58,219.32,0.2562,0.7197,14.68,41.24,0.20265,0.17748,0.96303,0.2728,0.7193,1.0,46.534362207329565,35.71345639930188,41.46883865385056,41.48774824847315,37.17510487176482,37.21487490082962,41.72872195286796,32.02575682620705,211.60944444444445,0.2430332014530826,0.6545882650085892,0.2430332014530826,0.7857794439058776,0.2697467563174336,0.6545882650085892,0.2697467563174336,0.7857794439058776
55,54,1,6,38,36.62,41.81,212.15,55.58,219.31,0.2562,0.8515,14.68,48.79,0.17613,0.20358,0.96309,0.2726,0.8576,1.0,35.685295190213616,46.55596139287744,41.46883865385056,41.48774824847315,31.985460224882413,41.75961769836472,37.17510487176482,37.21487490082962,211.60944444444445,0.2430442113573701,0.7857794439058776,0.2430442113573701,0.9169932380595487,0.2697588633121904,0.7857794439058776,0.2697588633121904,0.9169932380595487
56,55,1,7,38,30.86,46.23,212.19,55.59,219.35,0.2562,0.9822,14.68,56.28,0.14974,0.22388,0.96304,0.2727,0.9813,1.0,29.32631011066758,50.80221815354852,35.685295190213616,46.55596139287744,26.298308070064657,45.55583748284168,31.985460224882413,41.75961769836472,211.60944444444445,0.2430001776061396,0.9169932380595487,0.2430001776061396,1.047257483723726,0.2697104416938874,0.9169932380595487,0.2697104416938874,1.047257483723726
57,56,1,8,38,24.6,49.84,212.16,55.58,219.32,0.2562,1.1124,14.68,63.74,0.11931,0.24152,0.96303,0.2728,1.112,1.0,29.32631011066758,50.80221815354852,22.43852299388455,54.197882983384986,20.123208992185354,48.60032711791086,26.298308070064657,45.55583748284168,211.60944444444445,0.2430332014530826,1.047257483723726,0.2430332014530826,1.178251344208452,0.2697467563174336,1.047257483723726,0.2697467563174336,1.178251344208452
58,57,1,9,39,17.83,52.64,212.15,55.58,219.31,0.2562,1.2442,14.68,71.29,0.08482,0.25548,0.96309,0.2726,1.2503,1.0,15.152461400467214,56.66833990452807,22.43852299388455,54.197882983384986,20.123208992185354,48.60032711791086,13.569327140551096,50.82134096089766,211.60944444444445,0.2430442113573701,1.178251344208452,0.2430442113573701,1.3097011924910023,0.2697588633121904,1.178251344208452,0.2697588633121904,1.3097011924910023
59,58,1,10,39,10.82,54.52,212.19,55.59,219.35,0.2562,1.3749,14.68,78.78,0.05266,0.26414,0.96304,0.2727,1.374,1.0,7.650797147147756,58.1580874603092,15.152461400467214,56.66833990452807,6.866084941206369,52.15162714327569,13.569327140551096,50.82134096089766,211.60944444444445,0.2430001776061396,1.3097011924910023,0.2430001776061396,1.4399443392497586,0.2697104416938874,1.3097011924910023,0.2697104416938874,1.4399443392497586
60,59,1,11,39,3.65,55.46,212.16,55.58,219.32,0.2562,1.5051,14.68,86.24,0.0178,0.26879,0.96303,0.2728,1.5047,1.0,7.650797147147756,58.1580874603092,-0.0100755257788134,58.65916580136098,-0.0099780273571964,52.60166572029903,6.866084941206369,52.15162714327569,211.60944444444445,0.2430332014530826,1.4399443392497586,0.2430332014530826,1.5709770538970163,0.2697467563174336,1.4399443392497586,0.2697467563174336,1.5709770538970163
61,60,1,12,39,-3.67,55.46,212.15,55.58,219.31,0.2562,1.6369,14.68,93.79,-0.01941,0.26849,0.96309,0.2726,1.643,1.0,-7.688289019508506,58.1531430447253,-0.0100755257788134,58.65916580136098,-0.0099780273571964,52.60166572029903,-6.895600903846525,52.14773268595656,211.60944444444445,0.2430442113573701,1.5709770538970163,0.2430442113573701,1.7022536480196004,0.2697588633121904,1.5709770538970163,0.2697588633121904,1.7022536480196004
62,61,1,13,39,-10.87,54.51,212.19,55.59,219.35,0.2562,1.7676,14.68,101.28,-0.05243,0.26419,0.96304,0.2727,1.7667,1.0,-15.186416666327217,56.65924975557368,-7.688289019508506,58.1531430447253,-6.895600903846525,52.14773268595656,-13.627598144257655,50.80574677071223,211.60944444444445,0.2430001776061396,1.7022536480196004,0.2430001776061396,1.8327644621297567,0.2697104416938874,1.7022536480196004,0.2697104416938874,1.8327644621297567
63,62,1,14,39,-17.85,52.64,212.16,55.58,219.32,0.2562,1.8978,14.68,108.74,-0.08642,0.25514,0.96303,0.2728,1.8974,1.0,-15.186416666327217,56.65924975557368,-22.4429473543162,54.19605103768327,-20.138820749647078,48.59386005376293,-13.627598144257655,50.80574677071223,211.60944444444445,0.2430332014530826,1.8327644621297567,0.2430332014530826,1.9635427511916639,0.2697467563174336,1.8327644621297567,0.2697467563174336,1.9635427511916639
64,63,1,15,40,-24.62,49.83,212.15,55.58,219.31,0.2562,2.0296,14.68,116.29,-0.12068,0.24063,0.96309,0.2726,2.0357,1.0,-29.35995701080359,50.78278013610068,-22.4429473543162,54.19605103768327,-20.138820749647078,48.59386005376293,-26.328458636670945,45.53841896605786,211.60944444444445,0.2430442113573701,1.9635427511916639,0.2430442113573701,2.0949973711062793,0.2697588633121904,1.9635427511916639,0.2697588633121904,2.0949973711062793
65,64,1,16,40,-30.9,46.2,212.19,55.59,219.35,0.2562,2.1603,14.68,123.78,-0.14954,0.22401,0.96304,0.2727,2.1594,1.0,-35.71345639930188,46.534362207329565,-29.35995701080359,50.78278013610068,-26.328458636670945,45.53841896605786,-32.02575682620705,41.72872195286796,211.60944444444445,0.2430001776061396,2.0949973711062793,0.2430001776061396,2.2253845918034854,0.2697104416938874,2.0949973711062793,0.2697104416938874,2.2253845918034854
66,65,1,17,40,-36.64,41.8,212.16,55.58,219.32,0.2562,2.2905,14.68,131.24,-0.17748,0.20265,0.96303,0.2728,2.2901,1.0,-35.71345639930188,46.534362207329565,-41.48774824847315,41.46883865385056,-37.214874900829614,37.17510487176482,-32.02575682620705,41.72872195286796,211.60944444444445,0.2430332014530826,2.2253845918034854,0.2430332014530826,2.3565757707007737,0.2697467563174336,2.2253845918034854,0.2697467563174336,2.3565757707007737
67,66,1,18,40,-41.81,36.62,212.15,55.58,219.31,0.2562,2.4223,14.68,138.79,-0.20358,0.17613,0.96309,0.2726,2.4284,1.0,-46.55596139287744,35.685295190213616,-41.48774824847315,41.46883865385056,-41.75961769836472,31.985460224882413,-37.214874900829614,37.17510487176482,211.60944444444445,0.2430442113573701,2.3565757707007737,0.2430442113573701,2.487789564854445,0.2697588633121904,2.3565757707007737,0.2697588633121904,2.487789564854445
68,67,1,19,40,-46.23,30.86,212.19,55.59,219.35,0.2562,2.553,14.68,146.28,-0.22388,0.14974,0.96304,0.2727,2.5521,1.0,-50.80221815354852,29.32631011066758,-46.55596139287744,35.685295190213616,-45.55583748284168,26.298308070064657,-41.75961769836472,31.985460224882413,211.60944444444445,0.2430001776061396,2.487789564854445,0.2430001776061396,2.6180538105186226,0.2697104416938874,2.487789564854445,0.2697104416938874,2.6180538105186226
69,68,1,20,40,-49.84,24.6,212.16,55.58,219.32,0.2562,2.6832,14.68,153.74,-0.24152,0.11931,0.96303,0.2728,2.6828,1.0,-50.80221815354852,29.32631011066758,-54.18975855411664,22.458136651875613,-48.607977137226776,20.104723194760744,-45.55583748284168,26.298308070064657,211.60944444444445,0.2430332014530826,2.6180538105186226,0.2430332014530826,2.7490568794222083,0.2697467563174336,2.6180538105186226,0.2697467563174336,2.7490568794222083
70,69,1,21,41,-52.64,17.83,212.15,55.58,219.31,0.2562,2.815,14.68,161.29,-0.25548,0.08482,0.96309,0.2726,2.8211,1.0,-56.66833990452807,15.152461400467216,-54.18975855411664,22.458136651875613,-50.82134096089766,13.569327140551096,-48.607977137226776,20.104723194760744,211.60944444444445,0.2430442113573701,2.7490568794222083,0.2430442113573701,2.880497519285899,0.2697588633121904,2.7490568794222083,0.2697588633121904,2.880497519285899
71,70,1,22,41,-54.52,10.82,212.19,55.59,219.35,0.2562,2.9457,14.68,168.78,-0.26414,0.05266,0.96304,0.2727,2.9448,1.0,-58.1580874603092,7.650797147147756,-56.66833990452807,15.152461400467216,-52.1516271432757,6.866084941206369,-50.82134096089766,13.569327140551096,211.60944444444445,0.2430001776061396,2.880497519285899,0.2430001776061396,3.010740666044655,0.2697104416938874,2.880497519285899,0.2697104416938874,3.010740666044655
72,71,1,23,41,-55.46,3.65,212.16,55.58,219.32,0.2562,3.0759,14.68,176.24,-0.26879,0.0178,0.96303,0.2728,3.0755,1.0,-58.1580874603092,7.650797147147756,-58.65916580136098,-0.0100755257788139,-52.60166572029903,-0.0099780273571964,-52.1516271432757,6.866084941206369,211.60944444444445,0.2430332014530826,-3.141411926487674,0.2430332014530826,3.010740666044655,0.2697467563174336,-3.141411926487674,0.2697467563174336,3.010740666044655
73,72,1,24,41,-55.46,-3.67,212.15,55.58,219.31,0.2562,-3.0755,14.68,-176.21,-0.26849,-0.01941,0.96309,0.2726,-3.0694,1.0,-58.1531430447253,-7.688289019508506,-58.65916580136098,-0.0100755257788139,-52.60166572029903,-0.0099780273571964,-52.14570509666681,-6.9109171665248565,211.60944444444445,0.2430442113573701,-3.141411926487674,0.2430442113573701,-3.009829622200121,0.2697588633121904,-3.141411926487674,0.2697588633121904,-3.009829622200121
74,73,1,25,41,-54.51,-10.87,212.19,55.59,219.35,0.2562,-2.9448,14.68,-168.72,-0.26419,-0.05243,0.96304,0.2727,-2.9457,1.0,-56.65924975557368,-15.186416666327217,-58.1531430447253,-7.688289019508506,-52.14570509666681,-6.9109171665248565,-50.808128197300505,-13.618716723604626,211.60944444444445,0.2430001776061396,-3.0099884749702817,0.2430001776061396,-2.879706595898464,0.2697104416938874,-3.0099884749702817,0.2697104416938874,-2.879706595898464
75,74,1,26,41,-52.64,-17.85,212.16,55.58,219.32,0.2562,-2.8146,14.68,-161.26,-0.25514,-0.08642,0.96303,0.2728,-2.815,1.0,-56.65924975557368,-15.186416666327217,-54.18868049397668,-22.460737751674333,-48.588466821367845,-20.15182939735119,-50.808128197300505,-13.618716723604626,211.60944444444445,0.2430332014530826,-2.879711921876075,0.2430332014530826,-2.748439946204962,0.2697467563174336,-2.879711921876075,0.2697467563174336,-2.748439946204962
76,75,1,27,42,-49.83,-24.62,212.15,55.58,219.31,0.2562,-2.6828,14.68,-153.71,-0.24063,-0.12068,0.96309,0.2726,-2.6767,1.0,-50.78278013610068,-29.35995701080359,-54.18868049397668,-22.460737751674333,-48.588466821367845,-20.15182939735119,-45.53355047782773,-26.33687751033188,211.60944444444445,0.2430442113573701,-2.7485482298561967,0.2430442113573701,-2.617202463034966,0.2697588633121904,-2.7485482298561967,0.2697588633121904,-2.617202463034966
77,76,1,28,42,-46.2,-30.9,212.19,55.59,219.35,0.2562,-2.5521,14.68,-146.22,-0.22401,-0.14954,0.96304,0.2727,-2.553,1.0,-46.534362207329565,-35.71345639930188,-50.78278013610068,-29.35995701080359,-45.53355047782773,-26.33687751033188,-41.72872195286796,-32.02575682620705,211.60944444444445,0.2430001776061396,-2.6172991672933694,0.2430001776061396,-2.4870009409114533,0.2697104416938874,-2.6172991672933694,0.2697104416938874,-2.4870009409114533
78,77,1,29,42,-41.8,-36.64,212.16,55.58,219.32,0.2562,-2.4219,14.68,-138.76,-0.20265,-0.17748,0.96303,0.2728,-2.4223,1.0,-46.534362207329565,-35.71345639930188,-41.48333008360543,-41.47325836249683,-37.17510487176482,-37.214874900829614,-41.72872195286796,-32.02575682620705,211.60944444444445,0.2430332014530826,-2.487004388581204,0.2430332014530826,-2.355659874839613,0.2697467563174336,-2.487004388581204,0.2697467563174336,-2.355659874839613
79,78,1,30,42,-36.62,-41.81,212.15,55.58,219.31,0.2562,-2.2901,14.68,-131.21,-0.17613,-0.20358,0.96309,0.2726,-2.284,1.0,-35.685295190213616,-46.55596139287744,-41.48333008360543,-41.47325836249683,-31.985460224882413,-41.75961769836472,-37.17510487176482,-37.214874900829614,211.60944444444445,0.2430442113573701,-2.3559878872848694,0.2430442113573701,-2.2244227166901083,0.2697588633121904,-2.3559878872848694,0.2697588633121904,-2.2244227166901083
80,79,1,31,42,-30.86,-46.23,212.19,55.59,219.35,0.2562,-2.1594,14.68,-123.72,-0.14974,-0.22388,0.96304,0.2727,-2.1603,1.0,-29.32631011066758,-50.80221815354852,-35.685295190213616,-46.55596139287744,-26.298308070064657,-45.55583748284168,-31.985460224882413,-41.75961769836472,211.60944444444445,0.2430001776061396,-2.2245994155302444,0.2430001776061396,-2.0943306704911917,0.2697104416938874,-2.2245994155302444,0.2697104416938874,-2.0943306704911917
81,80,1,32,42,-24.6,-49.84,212.16,55.58,219.32,0.2562,-2.0292,14.68,-116.26,-0.11931,-0.24152,0.96303,0.2728,-2.0296,1.0,-29.32631011066758,-50.80221815354852,-22.43852299388455,-54.197882983384986,-20.104723194760744,-48.607977137226776,-26.298308070064657,-45.55583748284168,211.60944444444445,0.2430332014530826,-2.094335169866068,0.2430332014530826,-1.9629797353662377,0.2697467563174336,-2.094335169866068,0.2697467563174336,-1.9629797353662377
82,81,1,33,43,-17.83,-52.64,212.15,55.58,219.31,0.2562,-1.8974,14.68,-108.71,-0.08482,-0.25548,0.96309,0.2726,-1.8913,1.0,-15.152461400467216,-56.66833990452807,-22.43852299388455,-54.197882983384986,-20.104723194760744,-48.607977137226776,-13.584203250077053,-50.8173666985186,211.60944444444445,0.2430442113573701,-1.96315114252941,0.2430442113573701,-1.832003155868721,0.2697588633121904,-1.96315114252941,0.2697588633121904,-1.832003155868721
83,82,1,34,43,-10.82,-54.52,212.19,55.59,219.35,0.2562,-1.7667,14.68,-101.22,-0.05266,-0.26414,0.96304,0.2727,-1.7676,1.0,-7.650797147147756,-58.1580874603092,-15.152461400467216,-56.66833990452807,-13.584203250077053,-50.8173666985186,-6.866084941206369,-52.15162714327569,211.60944444444445,0.2430001776061396,-1.8320378237372217,0.2430001776061396,-1.7015969707696,0.2697104416938874,-1.8320378237372217,0.2697104416938874,-1.7015969707696
84,83,1,35,43,-3.65,-55.46,212.16,55.58,219.32,0.2562,-1.6365,14.68,-93.76,-0.0178,-0.26879,0.96303,0.2728,-1.6369,1.0,-7.650797147147756,-58.1580874603092,0.0100755257788134,-58.65916580136098,0.0297867088709435,-52.60165823301662,-6.866084941206369,-52.15162714327569,211.60944444444445,0.2430332014530826,-1.7016483143400345,0.2430332014530826,-1.5702300574663677,0.2697467563174336,-1.7016483143400345,0.2697467563174336,-1.5702300574663677
